Power plant;HV-B Station;HV-A Station;LV Station;Company;Individual;Capacity;Load
1;-;-;15;-;1248959;-;3868
1;-;-;15;-;1248960;-;4222
1;-;-;15;-;1248961;-;5081
1;-;-;15;-;1248962;-;5475
1;-;-;15;-;1248963;-;5239
1;-;-;15;-;1248964;-;4279
1;-;-;15;-;1248965;-;4474
1;-;-;15;-;1248966;-;4408
1;-;-;15;-;1248967;-;4468
1;-;-;15;-;1248968;-;4660
1;-;-;15;-;1248969;-;4326
1;-;-;15;-;1248970;-;3953
1;-;-;15;-;1248971;-;4332
1;-;-;15;-;1248972;-;4661
1;-;-;15;-;1248973;-;5314
1;-;-;15;-;1248974;-;4455
1;-;-;15;-;1248975;-;4551
1;-;-;15;-;1248976;-;3887
1;-;-;15;-;1248977;-;4063
1;-;-;15;-;1248978;-;3772
1;-;-;15;-;1248979;-;4587
1;-;-;15;-;1248980;-;5121
1;-;-;15;-;1248981;-;5261
1;-;-;15;-;1248982;-;4523
1;-;-;15;-;1248983;-;4813
1;-;-;15;-;1248984;-;5195
1;-;-;15;-;1248985;-;4490
1;-;-;15;-;1248986;-;5153
1;-;-;15;-;1248987;-;3866
1;-;-;15;-;1248988;-;4862
1;-;-;15;-;1248989;-;5113
1;-;-;15;-;1248990;-;3985
1;-;-;15;-;1248991;-;4285
1;-;-;15;-;1248992;-;4184
1;-;-;15;-;1248993;-;5140
1;-;-;15;-;1248994;-;4408
1;-;-;15;-;1248995;-;3810
1;-;-;15;-;1248996;-;4971
1;-;-;15;-;1248997;-;5242
1;-;-;15;-;1248998;-;4280
1;-;1;16;-;-;729032;-
1;-;-;16;102;-;-;16088
1;-;-;16;103;-;-;14649
1;-;-;16;104;-;-;12941
1;-;-;16;105;-;-;11449
1;-;-;16;106;-;-;14722
1;-;-;16;107;-;-;12159
1;-;-;16;-;1248999;-;3774
1;-;-;16;-;1249000;-;4041
1;-;-;16;-;1249001;-;5084
1;-;-;16;-;1249002;-;5156
1;-;-;16;-;1249003;-;3935
1;-;-;16;-;1249004;-;4325
1;-;-;16;-;1249005;-;4671
1;-;-;16;-;1249006;-;4931
1;-;-;16;-;1249007;-;4570
1;-;-;16;-;1249008;-;4437
1;-;-;16;-;1249009;-;5393
1;-;-;16;-;1249010;-;3943
1;-;-;16;-;1249011;-;4638
1;-;-;16;-;1249012;-;5266
1;-;-;16;-;1249013;-;4774
1;-;-;16;-;1249014;-;4930
1;-;-;16;-;1249015;-;3910
1;-;-;16;-;1249016;-;4894
1;-;-;16;-;1249017;-;3879
1;-;-;16;-;1249018;-;3809
1;-;-;16;-;1249019;-;4041
1;-;-;16;-;1249020;-;5242
1;-;-;16;-;1249021;-;4426
1;-;-;16;-;1249022;-;4440
1;-;-;16;-;1249023;-;5018
1;-;-;16;-;1249024;-;4958
1;-;-;16;-;1249025;-;3926
1;-;-;16;-;1249026;-;5078
1;-;-;16;-;1249027;-;4144
1;-;-;16;-;1249028;-;4793
1;-;-;16;-;1249029;-;4971
1;-;-;16;-;1249030;-;4813
1;-;-;16;-;1249031;-;4566
1;-;-;16;-;1249032;-;5402
1;-;-;16;-;1249033;-;5129
1;-;-;16;-;1249034;-;5503
1;-;-;16;-;1249035;-;4804
1;-;-;16;-;1249036;-;4219
1;-;-;16;-;1249037;-;4419
1;-;-;16;-;1249038;-;5514
1;-;-;16;-;1249039;-;5016
1;-;-;16;-;1249040;-;4513
1;-;-;16;-;1249041;-;4380
1;-;-;16;-;1249042;-;4654
1;-;-;16;-;1249043;-;4628
1;-;-;16;-;1249044;-;5093
1;-;1;17;-;-;851666;-
1;-;-;17;108;-;-;11820
1;-;-;17;109;-;-;14469
1;-;-;17;110;-;-;13522
1;-;-;17;111;-;-;14619
1;-;-;17;112;-;-;11276
1;-;-;17;113;-;-;11078
1;-;-;17;114;-;-;14945
1;-;-;17;115;-;-;16042
1;-;-;17;116;-;-;15441
1;-;-;17;-;1249045;-;3961
1;-;-;17;-;1249046;-;4732
1;-;-;17;-;1249047;-;4504
1;-;-;17;-;1249048;-;5445
1;-;-;17;-;1249049;-;4354
1;-;-;17;-;1249050;-;5077
1;-;-;17;-;1249051;-;4651
1;-;-;17;-;1249052;-;4566
1;-;-;17;-;1249053;-;4708
1;-;-;17;-;1249054;-;4405
1;-;-;17;-;1249055;-;4814
1;-;-;17;-;1249056;-;4296
1;-;-;17;-;1249057;-;4791
1;-;-;17;-;1249058;-;4444
1;-;-;17;-;1249059;-;4144
1;-;-;17;-;1249060;-;4967
1;-;-;17;-;1249061;-;5199
1;-;-;17;-;1249062;-;4786
1;-;-;17;-;1249063;-;5627
1;-;-;17;-;1249064;-;4308
1;-;-;17;-;1249065;-;3871
1;-;-;17;-;1249066;-;4007
1;-;-;17;-;1249067;-;4734
1;-;-;17;-;1249068;-;4338
1;-;-;17;-;1249069;-;5030
1;-;-;17;-;1249070;-;4309
1;-;-;17;-;1249071;-;4000
1;-;-;17;-;1249072;-;5456
1;-;-;17;-;1249073;-;4842
1;-;-;17;-;1249074;-;3926
1;-;-;17;-;1249075;-;4209
1;-;-;17;-;1249076;-;4529
1;-;-;17;-;1249077;-;4475
1;-;1;18;-;-;671560;-
1;-;-;18;117;-;-;12936
1;-;-;18;118;-;-;14870
1;-;-;18;119;-;-;12921
1;-;-;18;120;-;-;12679
1;-;-;18;121;-;-;11174
1;-;-;18;122;-;-;13405
1;-;-;18;-;1249078;-;4980
1;-;-;18;-;1249079;-;4757
1;-;-;18;-;1249080;-;4569
1;-;-;18;-;1249081;-;4466
1;-;-;18;-;1249082;-;4420
1;-;-;18;-;1249083;-;4605
1;-;-;18;-;1249084;-;4461
1;-;-;18;-;1249085;-;4628
1;-;-;18;-;1249086;-;5587
1;-;-;18;-;1249087;-;4345
1;-;-;18;-;1249088;-;5197
1;-;-;18;-;1249089;-;5269
1;-;-;18;-;1249090;-;5116
1;-;-;18;-;1249091;-;4543
1;-;-;18;-;1249092;-;3761
1;-;-;18;-;1249093;-;5127
1;-;-;18;-;1249094;-;3846
1;-;-;18;-;1249095;-;4087
1;-;-;18;-;1249096;-;3801
1;-;-;18;-;1249097;-;4860
1;-;-;18;-;1249098;-;5555
1;-;-;18;-;1249099;-;4020
1;-;-;18;-;1249100;-;4876
1;-;-;18;-;1249101;-;4548
1;-;-;18;-;1249102;-;4744
1;-;-;18;-;1249103;-;4416
1;-;-;18;-;1249104;-;4285
1;-;-;18;-;1249105;-;3861
1;-;-;18;-;1249106;-;5316
1;-;-;18;-;1249107;-;4330
1;-;-;18;-;1249108;-;5022
1;-;-;18;-;1249109;-;4818
1;-;-;18;-;1249110;-;4755
1;-;-;18;-;1249111;-;4758
1;-;-;18;-;1249112;-;3956
1;-;-;18;-;1249113;-;4951
1;-;-;18;-;1249114;-;4179
1;-;-;18;-;1249115;-;4033
1;-;-;18;-;1249116;-;5008
1;-;-;18;-;1249117;-;4188
1;-;-;18;-;1249118;-;4268
1;-;-;18;-;1249119;-;3900
1;-;-;18;-;1249120;-;4298
1;-;1;19;-;-;723907;-
1;-;-;19;123;-;-;15549
1;-;-;19;124;-;-;11244
1;-;-;19;125;-;-;14950
1;-;-;19;126;-;-;15124
1;-;-;19;127;-;-;16299
1;-;-;19;128;-;-;11557
1;-;-;19;129;-;-;11728
1;-;-;19;130;-;-;11717
1;-;-;19;131;-;-;15902
1;-;-;19;132;-;-;14976
1;-;-;19;-;1249121;-;4649
1;-;-;19;-;1249122;-;4153
1;-;-;19;-;1249123;-;4324
1;-;-;19;-;1249124;-;5556
1;-;-;19;-;1249125;-;4771
1;-;-;19;-;1249126;-;4306
1;-;-;19;-;1249127;-;4050
1;-;-;19;-;1249128;-;4919
1;-;-;19;-;1249129;-;5406
1;-;-;19;-;1249130;-;4186
1;-;-;19;-;1249131;-;4464
1;-;-;19;-;1249132;-;4499
1;-;-;19;-;1249133;-;5193
1;-;-;19;-;1249134;-;3822
1;-;-;19;-;1249135;-;4843
1;-;-;19;-;1249136;-;5264
1;-;-;19;-;1249137;-;4484
1;-;-;19;-;1249138;-;4290
1;-;-;19;-;1249139;-;5526
1;-;-;19;-;1249140;-;4173
1;-;-;19;-;1249141;-;5029
1;-;-;19;-;1249142;-;3897
1;-;-;19;-;1249143;-;4485
1;-;-;19;-;1249144;-;5512
1;-;-;19;-;1249145;-;5258
1;-;-;19;-;1249146;-;4889
1;-;-;19;-;1249147;-;4837
1;-;-;19;-;1249148;-;5268
1;-;-;19;-;1249149;-;4105
1;-;-;19;-;1249150;-;3871
1;-;-;19;-;1249151;-;5472
1;-;-;19;-;1249152;-;3766
1;-;-;19;-;1249153;-;4168
1;-;-;19;-;1249154;-;4700
1;-;-;19;-;1249155;-;3828
1;-;-;19;-;1249156;-;4156
1;-;-;19;-;1249157;-;4672
1;-;-;19;-;1249158;-;4764
1;-;-;19;-;1249159;-;5470
1;-;-;19;-;1249160;-;5368
1;-;-;19;-;1249161;-;5487
1;-;-;19;-;1249162;-;3819
1;-;1;20;-;-;778354;-
1;-;-;20;133;-;-;14006
1;-;-;20;134;-;-;15602
1;-;-;20;135;-;-;12385
1;-;-;20;136;-;-;11027
1;-;-;20;137;-;-;11600
1;-;-;20;138;-;-;11998
1;-;-;20;-;1249163;-;4588
1;-;-;20;-;1249164;-;4413
1;-;-;20;-;1249165;-;4080
1;-;-;20;-;1249166;-;4129
1;-;-;20;-;1249167;-;4529
1;-;-;20;-;1249168;-;4615
1;-;-;20;-;1249169;-;4467
1;-;-;20;-;1249170;-;4903
1;-;-;20;-;1249171;-;4465
1;-;-;20;-;1249172;-;4442
1;-;-;20;-;1249173;-;4545
1;-;-;20;-;1249174;-;4235
1;-;-;20;-;1249175;-;4475
1;-;-;20;-;1249176;-;5347
1;-;-;20;-;1249177;-;5490
1;-;-;20;-;1249178;-;4153
1;-;-;20;-;1249179;-;4264
1;-;-;20;-;1249180;-;4609
1;-;-;20;-;1249181;-;4735
1;-;-;20;-;1249182;-;4836
1;-;-;20;-;1249183;-;4103
1;-;-;20;-;1249184;-;4783
1;-;-;20;-;1249185;-;4930
1;-;-;20;-;1249186;-;4895
1;-;-;20;-;1249187;-;4578
1;-;-;20;-;1249188;-;4025
1;-;-;20;-;1249189;-;4390
1;-;-;20;-;1249190;-;4199
1;-;-;20;-;1249191;-;4180
1;-;-;20;-;1249192;-;5335
1;-;-;20;-;1249193;-;4704
1;-;-;20;-;1249194;-;4134
1;-;-;20;-;1249195;-;4617
1;-;-;20;-;1249196;-;4938
1;-;-;20;-;1249197;-;4331
1;-;-;20;-;1249198;-;4214
1;-;-;20;-;1249199;-;4131
1;-;-;20;-;1249200;-;4224
1;-;-;20;-;1249201;-;5444
1;-;-;20;-;1249202;-;4768
1;-;-;20;-;1249203;-;4199
1;-;-;20;-;1249204;-;4705
1;-;-;20;-;1249205;-;3952
1;-;-;20;-;1249206;-;4304
1;-;-;20;-;1249207;-;5474
1;-;-;20;-;1249208;-;4896
1;-;1;21;-;-;682713;-
1;-;-;21;139;-;-;13910
1;-;-;21;140;-;-;12231
1;-;-;21;141;-;-;12978
1;-;-;21;142;-;-;13145
1;-;-;21;143;-;-;12930
1;-;-;21;144;-;-;11321
1;-;-;21;-;1249209;-;3901
1;-;-;21;-;1249210;-;3848
1;-;-;21;-;1249211;-;4211
1;-;-;21;-;1249212;-;4627
1;-;-;21;-;1249213;-;5501
1;-;-;21;-;1249214;-;4933
1;-;-;21;-;1249215;-;4109
1;-;-;21;-;1249216;-;5350
1;-;-;21;-;1249217;-;5184
1;-;-;21;-;1249218;-;4383
1;-;-;21;-;1249219;-;5425
1;-;-;21;-;1249220;-;3856
1;-;-;21;-;1249221;-;4895
1;-;-;21;-;1249222;-;3820
1;-;-;21;-;1249223;-;5276
1;-;-;21;-;1249224;-;4919
1;-;-;21;-;1249225;-;4410
1;-;-;21;-;1249226;-;4072
1;-;-;21;-;1249227;-;4717
1;-;-;21;-;1249228;-;4945
1;-;-;21;-;1249229;-;4083
1;-;-;21;-;1249230;-;5520
1;-;-;21;-;1249231;-;5286
1;-;-;21;-;1249232;-;5378
1;-;-;21;-;1249233;-;4537
1;-;-;21;-;1249234;-;4480
1;-;-;21;-;1249235;-;5196
1;-;-;21;-;1249236;-;4429
1;-;-;21;-;1249237;-;5584
1;-;-;21;-;1249238;-;5566
1;-;-;21;-;1249239;-;3764
1;-;-;21;-;1249240;-;4555
1;-;-;21;-;1249241;-;5278
1;-;-;21;-;1249242;-;5520
1;-;-;21;-;1249243;-;4262
1;-;-;21;-;1249244;-;4462
1;-;-;21;-;1249245;-;5191
1;-;-;21;-;1249246;-;4459
1;-;-;21;-;1249247;-;4554
1;-;-;21;-;1249248;-;4511
1;-;-;21;-;1249249;-;4257
1;-;-;21;-;1249250;-;3826
1;-;-;21;-;1249251;-;4982
1;-;-;21;-;1249252;-;4888
1;-;-;21;-;1249253;-;5068
1;-;-;21;-;1249254;-;4100
1;-;-;21;-;1249255;-;4764
1;-;-;21;-;1249256;-;4614
1;-;1;22;-;-;648456;-
1;-;-;22;145;-;-;11162
1;-;-;22;146;-;-;15554
1;-;-;22;147;-;-;16217
1;-;-;22;148;-;-;10962
1;-;-;22;149;-;-;12534
1;-;-;22;150;-;-;15506
1;-;-;22;151;-;-;15148
1;-;-;22;152;-;-;11179
1;-;-;22;-;1249257;-;4102
1;-;-;22;-;1249258;-;4660
1;-;-;22;-;1249259;-;5349
1;-;-;22;-;1249260;-;5488
1;-;-;22;-;1249261;-;3813
1;-;-;22;-;1249262;-;5516
1;-;-;22;-;1249263;-;5481
1;-;-;22;-;1249264;-;4731
1;-;-;22;-;1249265;-;4930
1;-;-;22;-;1249266;-;5573
1;-;-;22;-;1249267;-;4726
1;-;-;22;-;1249268;-;5269
1;-;-;22;-;1249269;-;4212
1;-;-;22;-;1249270;-;4539
1;-;-;22;-;1249271;-;4471
1;-;-;22;-;1249272;-;4194
1;-;-;22;-;1249273;-;3887
1;-;-;22;-;1249274;-;4065
1;-;-;22;-;1249275;-;5174
1;-;-;22;-;1249276;-;4993
1;-;-;22;-;1249277;-;5163
1;-;-;22;-;1249278;-;4669
1;-;-;22;-;1249279;-;5541
1;-;-;22;-;1249280;-;4311
1;-;-;22;-;1249281;-;5158
1;-;-;22;-;1249282;-;4335
1;-;-;22;-;1249283;-;5620
1;-;-;22;-;1249284;-;4624
1;-;-;22;-;1249285;-;3901
1;-;-;22;-;1249286;-;4222
1;-;-;22;-;1249287;-;5344
1;-;-;22;-;1249288;-;4315
1;-;-;22;-;1249289;-;4492
1;-;-;22;-;1249290;-;4282
1;-;-;22;-;1249291;-;4724
1;-;-;22;-;1249292;-;5222
1;-;-;22;-;1249293;-;4400
1;-;1;23;-;-;847829;-
1;-;-;23;153;-;-;12461
1;-;-;23;154;-;-;15431
1;-;-;23;155;-;-;13612
1;-;-;23;156;-;-;12628
1;-;-;23;157;-;-;11595
1;-;-;23;158;-;-;15357
1;-;-;23;159;-;-;11870
1;-;-;23;-;1249294;-;3900
1;-;-;23;-;1249295;-;5377
1;-;-;23;-;1249296;-;4105
1;-;-;23;-;1249297;-;4091
1;-;-;23;-;1249298;-;4416
1;-;-;23;-;1249299;-;4438
1;-;-;23;-;1249300;-;4858
1;-;-;23;-;1249301;-;4339
1;-;-;23;-;1249302;-;4816
1;-;-;23;-;1249303;-;5193
1;-;-;23;-;1249304;-;3812
1;-;-;23;-;1249305;-;4014
1;-;-;23;-;1249306;-;3841
1;-;-;23;-;1249307;-;4176
1;-;-;23;-;1249308;-;4003
1;-;-;23;-;1249309;-;4780
1;-;-;23;-;1249310;-;4133
1;-;-;23;-;1249311;-;5168
1;-;-;23;-;1249312;-;5053
1;-;-;23;-;1249313;-;4583
1;-;-;23;-;1249314;-;4738
1;-;-;23;-;1249315;-;5024
1;-;-;23;-;1249316;-;4271
1;-;-;23;-;1249317;-;5490
1;-;-;23;-;1249318;-;5201
1;-;-;23;-;1249319;-;4469
1;-;-;23;-;1249320;-;5090
1;-;-;23;-;1249321;-;5276
1;-;-;23;-;1249322;-;4507
1;-;-;23;-;1249323;-;4899
1;-;-;23;-;1249324;-;3955
1;-;-;23;-;1249325;-;5596
1;-;-;23;-;1249326;-;3798
1;-;-;23;-;1249327;-;4778
1;-;-;23;-;1249328;-;5374
1;-;-;23;-;1249329;-;4901
1;-;-;23;-;1249330;-;4014
1;-;-;23;-;1249331;-;4701
1;-;1;24;-;-;766083;-
1;-;-;24;160;-;-;12989
1;-;-;24;161;-;-;13283
1;-;-;24;162;-;-;12729
1;-;-;24;163;-;-;12966
1;-;-;24;164;-;-;11256
1;-;-;24;165;-;-;10910
1;-;-;24;166;-;-;13033
1;-;-;24;167;-;-;14563
1;-;-;24;-;1249332;-;4375
1;-;-;24;-;1249333;-;5629
1;-;-;24;-;1249334;-;4832
1;-;-;24;-;1249335;-;4164
1;-;-;24;-;1249336;-;5591
1;-;-;24;-;1249337;-;4553
1;-;-;24;-;1249338;-;3765
1;-;-;24;-;1249339;-;4903
1;-;-;24;-;1249340;-;4421
1;-;-;24;-;1249341;-;4896
1;-;-;24;-;1249342;-;5475
1;-;-;24;-;1249343;-;4551
1;-;-;24;-;1249344;-;4263
1;-;-;24;-;1249345;-;3886
1;-;-;24;-;1249346;-;4207
1;-;-;24;-;1249347;-;5328
1;-;-;24;-;1249348;-;4266
1;-;-;24;-;1249349;-;4717
1;-;-;24;-;1249350;-;4808
1;-;-;24;-;1249351;-;3880
1;-;-;24;-;1249352;-;5025
1;-;-;24;-;1249353;-;5336
1;-;-;24;-;1249354;-;5229
1;-;-;24;-;1249355;-;5571
1;-;-;24;-;1249356;-;3870
1;-;-;24;-;1249357;-;5024
1;-;-;24;-;1249358;-;5443
1;-;-;24;-;1249359;-;3776
1;-;-;24;-;1249360;-;4695
1;-;-;24;-;1249361;-;5301
1;-;-;24;-;1249362;-;4583
1;-;1;25;-;-;713475;-
1;-;-;25;168;-;-;11549
1;-;-;25;169;-;-;11062
1;-;-;25;170;-;-;13955
1;-;-;25;171;-;-;14220
1;-;-;25;172;-;-;15572
1;-;-;25;173;-;-;14003
1;-;-;25;-;1249363;-;4543
1;-;-;25;-;1249364;-;4157
1;-;-;25;-;1249365;-;4381
1;-;-;25;-;1249366;-;5131
1;-;-;25;-;1249367;-;4948
1;-;-;25;-;1249368;-;4681
1;-;-;25;-;1249369;-;4839
1;-;-;25;-;1249370;-;5159
1;-;-;25;-;1249371;-;4204
1;-;-;25;-;1249372;-;4847
1;-;-;25;-;1249373;-;5392
1;-;-;25;-;1249374;-;4442
1;-;-;25;-;1249375;-;4822
1;-;-;25;-;1249376;-;4105
1;-;-;25;-;1249377;-;3800
1;-;-;25;-;1249378;-;4480
1;-;-;25;-;1249379;-;4471
1;-;-;25;-;1249380;-;4434
1;-;-;25;-;1249381;-;4220
1;-;-;25;-;1249382;-;4959
1;-;-;25;-;1249383;-;5455
1;-;-;25;-;1249384;-;4150
1;-;-;25;-;1249385;-;5524
1;-;-;25;-;1249386;-;5116
1;-;-;25;-;1249387;-;3763
1;-;-;25;-;1249388;-;4560
1;-;-;25;-;1249389;-;4341
1;-;-;25;-;1249390;-;5087
1;-;-;25;-;1249391;-;4789
1;-;-;25;-;1249392;-;5535
1;-;-;25;-;1249393;-;4935
1;-;-;25;-;1249394;-;4127
1;-;-;25;-;1249395;-;3885
1;-;-;25;-;1249396;-;5576
1;-;-;25;-;1249397;-;4925
1;-;-;25;-;1249398;-;4119
1;-;-;25;-;1249399;-;3856
1;-;-;25;-;1249400;-;4190
1;-;-;25;-;1249401;-;5091
1;-;-;25;-;1249402;-;5303
1;-;-;25;-;1249403;-;4333
1;-;-;25;-;1249404;-;5265
1;-;-;25;-;1249405;-;3912
1;-;-;25;-;1249406;-;4427
1;-;1;26;-;-;612438;-
1;-;-;26;174;-;-;12524
1;-;-;26;175;-;-;16005
1;-;-;26;176;-;-;14797
1;-;-;26;177;-;-;12954
1;-;-;26;178;-;-;13649
1;-;-;26;179;-;-;14835
1;-;-;26;180;-;-;14597
1;-;-;26;181;-;-;12666
1;-;-;26;-;1249407;-;5246
1;-;-;26;-;1249408;-;3875
1;-;-;26;-;1249409;-;4686
1;-;-;26;-;1249410;-;5541
1;-;-;26;-;1249411;-;4393
1;-;-;26;-;1249412;-;3791
1;-;-;26;-;1249413;-;4823
1;-;-;26;-;1249414;-;4743
1;-;-;26;-;1249415;-;4451
1;-;-;26;-;1249416;-;5099
1;-;-;26;-;1249417;-;5033
1;-;-;26;-;1249418;-;5083
1;-;-;26;-;1249419;-;5606
1;-;-;26;-;1249420;-;4810
1;-;-;26;-;1249421;-;4382
1;-;-;26;-;1249422;-;3972
1;-;-;26;-;1249423;-;5250
1;-;-;26;-;1249424;-;4787
1;-;-;26;-;1249425;-;5571
1;-;-;26;-;1249426;-;4491
1;-;-;26;-;1249427;-;5361
1;-;-;26;-;1249428;-;3987
1;-;-;26;-;1249429;-;4519
1;-;-;26;-;1249430;-;3767
1;-;-;26;-;1249431;-;3953
1;-;-;26;-;1249432;-;4760
1;-;-;26;-;1249433;-;4714
1;-;-;26;-;1249434;-;4194
1;-;-;26;-;1249435;-;5495
1;-;-;26;-;1249436;-;4254
1;-;-;26;-;1249437;-;4851
1;-;-;26;-;1249438;-;3920
1;-;-;26;-;1249439;-;4974
1;-;-;26;-;1249440;-;4343
1;-;-;26;-;1249441;-;4013
1;-;-;26;-;1249442;-;5463
1;-;-;26;-;1249443;-;4053
1;-;-;26;-;1249444;-;5152
1;-;-;26;-;1249445;-;5405
1;-;-;26;-;1249446;-;5154
1;-;-;26;-;1249447;-;4658
1;-;-;26;-;1249448;-;5590
1;-;1;27;-;-;657248;-
1;-;-;27;182;-;-;10968
1;-;-;27;183;-;-;14886
1;-;-;27;184;-;-;11683
1;-;-;27;185;-;-;14517
1;-;-;27;186;-;-;13312
1;-;-;27;187;-;-;12556
1;-;-;27;188;-;-;11544
1;-;-;27;-;1249449;-;4865
1;-;-;27;-;1249450;-;4663
1;-;-;27;-;1249451;-;5188
1;-;-;27;-;1249452;-;5168
1;-;-;27;-;1249453;-;5630
1;-;-;27;-;1249454;-;5125
1;-;-;27;-;1249455;-;4915
1;-;-;27;-;1249456;-;5514
1;-;-;27;-;1249457;-;4315
1;-;-;27;-;1249458;-;3932
1;-;-;27;-;1249459;-;4692
1;-;-;27;-;1249460;-;4453
1;-;-;27;-;1249461;-;5021
1;-;-;27;-;1249462;-;4711
1;-;-;27;-;1249463;-;3994
1;-;-;27;-;1249464;-;4607
1;-;-;27;-;1249465;-;4274
1;-;-;27;-;1249466;-;5227
1;-;-;27;-;1249467;-;5456
1;-;-;27;-;1249468;-;4758
1;-;-;27;-;1249469;-;4379
1;-;-;27;-;1249470;-;5313
1;-;-;27;-;1249471;-;4462
1;-;-;27;-;1249472;-;4164
1;-;-;27;-;1249473;-;5534
1;-;-;27;-;1249474;-;4378
1;-;-;27;-;1249475;-;3937
1;-;-;27;-;1249476;-;4248
1;-;-;27;-;1249477;-;5112
1;-;-;27;-;1249478;-;5058
1;-;-;27;-;1249479;-;3975
1;-;-;27;-;1249480;-;3844
1;-;-;27;-;1249481;-;4372
1;-;-;27;-;1249482;-;3875
1;-;-;27;-;1249483;-;4622
1;-;-;27;-;1249484;-;4218
1;-;-;27;-;1249485;-;3773
1;-;-;27;-;1249486;-;4572
1;-;-;27;-;1249487;-;4530
1;-;-;27;-;1249488;-;4100
1;-;-;27;-;1249489;-;4285
1;-;-;27;-;1249490;-;5589
1;-;-;27;-;1249491;-;5305
1;-;-;27;-;1249492;-;5260
1;-;-;27;-;1249493;-;3987
1;-;-;27;-;1249494;-;5449
1;-;1;28;-;-;542512;-
1;-;-;28;189;-;-;11079
1;-;-;28;190;-;-;13282
1;-;-;28;191;-;-;15599
1;-;-;28;192;-;-;14704
1;-;-;28;193;-;-;16051
1;-;-;28;-;1249495;-;5337
1;-;-;28;-;1249496;-;3920
1;-;-;28;-;1249497;-;5562
1;-;-;28;-;1249498;-;5394
1;-;-;28;-;1249499;-;3973
1;-;-;28;-;1249500;-;5131
1;-;-;28;-;1249501;-;5382
1;-;-;28;-;1249502;-;5559
1;-;-;28;-;1249503;-;3769
1;-;-;28;-;1249504;-;3927
1;-;-;28;-;1249505;-;5054
1;-;-;28;-;1249506;-;3848
1;-;-;28;-;1249507;-;5351
1;-;-;28;-;1249508;-;5575
1;-;-;28;-;1249509;-;4084
1;-;-;28;-;1249510;-;5070
1;-;-;28;-;1249511;-;5564
1;-;-;28;-;1249512;-;5547
1;-;-;28;-;1249513;-;4870
1;-;-;28;-;1249514;-;4620
1;-;-;28;-;1249515;-;5454
1;-;-;28;-;1249516;-;4161
1;-;-;28;-;1249517;-;5487
1;-;-;28;-;1249518;-;3881
1;-;-;28;-;1249519;-;4278
1;-;-;28;-;1249520;-;5458
1;-;-;28;-;1249521;-;3818
1;-;-;28;-;1249522;-;5403
1;-;-;28;-;1249523;-;4197
1;-;-;28;-;1249524;-;5204
1;-;-;28;-;1249525;-;4156
1;-;-;28;-;1249526;-;4132
1;-;-;28;-;1249527;-;4968
1;-;-;28;-;1249528;-;5450
1;-;1;29;-;-;628081;-
1;-;-;29;194;-;-;13270
1;-;-;29;195;-;-;12637
1;-;-;29;196;-;-;11905
1;-;-;29;197;-;-;13019
1;-;-;29;198;-;-;13689
1;-;-;29;199;-;-;11188
1;-;-;29;-;1249529;-;4627
1;-;-;29;-;1249530;-;3883
1;-;-;29;-;1249531;-;4069
1;-;-;29;-;1249532;-;5126
1;-;-;29;-;1249533;-;4778
1;-;-;29;-;1249534;-;5336
1;-;-;29;-;1249535;-;4461
1;-;-;29;-;1249536;-;5084
1;-;-;29;-;1249537;-;5636
1;-;-;29;-;1249538;-;4013
1;-;-;29;-;1249539;-;4735
1;-;-;29;-;1249540;-;3811
1;-;-;29;-;1249541;-;5076
1;-;-;29;-;1249542;-;4804
1;-;-;29;-;1249543;-;4914
1;-;-;29;-;1249544;-;5050
1;-;-;29;-;1249545;-;5575
1;-;-;29;-;1249546;-;4563
1;-;-;29;-;1249547;-;5170
1;-;-;29;-;1249548;-;3979
1;-;-;29;-;1249549;-;4734
1;-;-;29;-;1249550;-;4294
1;-;-;29;-;1249551;-;4640
1;-;-;29;-;1249552;-;5481
1;-;-;29;-;1249553;-;4117
1;-;-;29;-;1249554;-;4340
1;-;-;29;-;1249555;-;5591
1;-;-;29;-;1249556;-;5607
1;-;-;29;-;1249557;-;4030
1;-;-;29;-;1249558;-;4001
1;-;-;29;-;1249559;-;4947
1;-;-;29;-;1249560;-;5519
1;-;-;29;-;1249561;-;5208
1;-;-;29;-;1249562;-;5283
1;-;-;29;-;1249563;-;5371
1;-;-;29;-;1249564;-;3915
1;-;-;29;-;1249565;-;4188
1;-;-;29;-;1249566;-;3984
1;-;-;29;-;1249567;-;4446
1;-;-;29;-;1249568;-;5538
1;-;-;29;-;1249569;-;5297
1;-;-;29;-;1249570;-;4772
1;-;-;29;-;1249571;-;5317
1;-;-;29;-;1249572;-;5490
1;-;-;29;-;1249573;-;4268
1;-;1;30;-;-;571775;-
1;-;-;30;200;-;-;15754
1;-;-;30;201;-;-;11380
1;-;-;30;202;-;-;15751
1;-;-;30;203;-;-;12221
1;-;-;30;204;-;-;12304
1;-;-;30;205;-;-;11770
1;-;-;30;206;-;-;12669
1;-;-;30;207;-;-;13556
1;-;-;30;-;1249574;-;4675
1;-;-;30;-;1249575;-;5270
1;-;-;30;-;1249576;-;3856
1;-;-;30;-;1249577;-;4712
1;-;-;30;-;1249578;-;4856
1;-;-;30;-;1249579;-;4438
1;-;-;30;-;1249580;-;4050
1;-;-;30;-;1249581;-;3810
1;-;-;30;-;1249582;-;5381
1;-;-;30;-;1249583;-;4378
1;-;-;30;-;1249584;-;4273
